date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:17:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Nov%202023%2017:17:58%20GMT	http://lemkus.com/cdn/shop/files/FB2348-700-4.png?v=1695121576	C:/My%20Web%20Sites/airforce1/lemkus.com/cdn/shop/files/FB2348-700-427d8.png	(from https://lemkus.com/products/air-force-1-wild-w)
11:17:59	479929/479929	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Nov%202023%2017:17:57%20GMT	https://lemkus.com/cdn/shop/files/FB2348-700-3.png?v=1695121576	C:/My%20Web%20Sites/airforce1/lemkus.com/cdn/shop/files/FB2348-700-327d8.png	(from https://lemkus.com/products/air-force-1-wild-w)
11:18:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Nov%202023%2017:17:59%20GMT	http://lemkus.com/cdn/shop/files/FB2348-700-5.png?v=1695121576	C:/My%20Web%20Sites/airforce1/lemkus.com/cdn/shop/files/FB2348-700-527d8.png	(from https://lemkus.com/products/air-force-1-wild-w)
11:18:00	423430/423430	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Nov%202023%2017:17:58%20GMT	https://lemkus.com/cdn/shop/files/FB2348-700-4.png?v=1695121576	C:/My%20Web%20Sites/airforce1/lemkus.com/cdn/shop/files/FB2348-700-427d8.png	(from https://lemkus.com/products/air-force-1-wild-w)
11:18:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Nov%202023%2017:18:00%20GMT	http://lemkus.com/cdn/shop/files/FB2348-700-6.png?v=1695121577	C:/My%20Web%20Sites/airforce1/lemkus.com/cdn/shop/files/FB2348-700-6f4c3.png	(from https://lemkus.com/products/air-force-1-wild-w)
11:18:02	297672/297672	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Nov%202023%2006:48:14%20GMT	https://lemkus.com/cdn/shop/files/FB2348-700-5.png?v=1695121576	C:/My%20Web%20Sites/airforce1/lemkus.com/cdn/shop/files/FB2348-700-527d8.png	(from https://lemkus.com/products/air-force-1-wild-w)
11:18:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Nov%202023%2017:18:02%20GMT	http://lemkus.com/cdn/shop/files/FB2348-700-7.png?v=1695121576	C:/My%20Web%20Sites/airforce1/lemkus.com/cdn/shop/files/FB2348-700-727d8.png	(from https://lemkus.com/products/air-force-1-wild-w)
11:18:05	1344668/1344668	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Nov%202023%2017:18:02%20GMT	https://lemkus.com/cdn/shop/files/FB2348-700-6.png?v=1695121577	C:/My%20Web%20Sites/airforce1/lemkus.com/cdn/shop/files/FB2348-700-6f4c3.png	(from https://lemkus.com/products/air-force-1-wild-w)
11:18:22	1399404/1399404	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Nov%202023%2017:18:04%20GMT	https://lemkus.com/cdn/shop/files/FB2348-700-7.png?v=1695121576	C:/My%20Web%20Sites/airforce1/lemkus.com/cdn/shop/files/FB2348-700-727d8.png	(from https://lemkus.com/products/air-force-1-wild-w)
11:18:23	1048/1048	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:dad264fe51f320a628185778ac03fc07%22	https://lemkus.com/products/panyin-t-shirt-white.oembed	C:/My%20Web%20Sites/airforce1/lemkus.com/products/panyin-t-shirt-white.oembed	(from https://lemkus.com/products/panyin-t-shirt-white)
11:18:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Nov%202023%2017:18:22%20GMT	http://lemkus.com/cdn/shop/files/Layer_2902.png?v=1686561598	C:/My%20Web%20Sites/airforce1/lemkus.com/cdn/shop/files/Layer_2902.e903c9.delayed	(from https://lemkus.com/products/panyin-t-shirt-white)
11:18:27	194433/194433	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:3e32f0b2058d947ba3cae3aac3f6cce5%22	https://lemkus.com/products/paislee-t-shirt-white	C:/My%20Web%20Sites/airforce1/lemkus.com/products/paislee-t-shirt-white.html	(from https://lemkus.com/products/panyin-t-shirt-white)
11:18:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Nov%202023%2017:18:26%20GMT	http://lemkus.com/cdn/shop/files/2311145-1.png?v=1686561598	C:/My%20Web%20Sites/airforce1/lemkus.com/cdn/shop/files/2311145-103c9.png	(from https://lemkus.com/products/panyin-t-shirt-white)
11:18:27	240436/240436	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Nov%202023%2017:18:24%20GMT	https://lemkus.com/cdn/shop/files/Layer_2902.png?v=1686561598	C:/My%20Web%20Sites/airforce1/lemkus.com/cdn/shop/files/Layer_290203c9.png	(from https://lemkus.com/products/panyin-t-shirt-white)
11:18:27	37619/37619	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Nov%202023%2023:49:35%20GMT	https://lemkus.com/cdn/shop/files/2311145-1.png?v=1686561598	C:/My%20Web%20Sites/airforce1/lemkus.com/cdn/shop/files/2311145-103c9.png	(from https://lemkus.com/products/panyin-t-shirt-white)
11:18:28	194493/194493	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:19726c180651746eede6dc0457cca5d6%22	https://lemkus.com/products/paislee-t-shirt-white?variant=44395056464124	C:/My%20Web%20Sites/airforce1/lemkus.com/products/paislee-t-shirt-whitee106.html	(from https://lemkus.com/products/panyin-t-shirt-white)
11:18:29	194483/194483	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:73433c3855e3cedb86e75e1a4c5aeba9%22	https://lemkus.com/products/paislee-t-shirt-white?variant=44395056496892	C:/My%20Web%20Sites/airforce1/lemkus.com/products/paislee-t-shirt-white8ef3.html	(from https://lemkus.com/products/panyin-t-shirt-white)
11:18:30	194483/194483	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:276465bb4e69ac9f81cd8a2575e170c3%22	https://lemkus.com/products/paislee-t-shirt-white?variant=44395056529660	C:/My%20Web%20Sites/airforce1/lemkus.com/products/paislee-t-shirt-whitea99f.html	(from https://lemkus.com/products/panyin-t-shirt-white)
11:18:30	194483/194483	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:e3eaa7fbe8a98598d96e6c94455f4488%22	https://lemkus.com/products/paislee-t-shirt-white?variant=44395056562428	C:/My%20Web%20Sites/airforce1/lemkus.com/products/paislee-t-shirt-white3f37.html	(from https://lemkus.com/products/panyin-t-shirt-white)
11:18:35	194493/194493	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:2f6dde2b66d0cdcafe275610bef3593e%22	https://lemkus.com/products/paislee-t-shirt-white?variant=44395056595196	C:/My%20Web%20Sites/airforce1/lemkus.com/products/paislee-t-shirt-white0044.html	(from https://lemkus.com/products/panyin-t-shirt-white)
11:18:35	989/989	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:23554c4eea16680504cf010d7653903a%22	https://lemkus.com/products/mehani-shorts-black.oembed	C:/My%20Web%20Sites/airforce1/lemkus.com/products/mehani-shorts-black.oembed	(from https://lemkus.com/products/mehani-shorts-black)
11:18:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Nov%202023%2017:18:35%20GMT	http://lemkus.com/cdn/shop/files/2311049-1.png?v=1685781060	C:/My%20Web%20Sites/airforce1/lemkus.com/cdn/shop/files/2311049-118d8.png	(from https://lemkus.com/products/mehani-shorts-black)
11:18:37	195844/195844	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:3c83e35d693a56c515cc16f42400176c%22	https://lemkus.com/products/purdil-crew-black	C:/My%20Web%20Sites/airforce1/lemkus.com/products/purdil-crew-black.html	(from https://lemkus.com/products/mehani-shorts-black)
11:18:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Nov%202023%2017:18:36%20GMT	http://lemkus.com/cdn/shop/files/2311049-2.png?v=1685781059	C:/My%20Web%20Sites/airforce1/lemkus.com/cdn/shop/files/2311049-2cb0b.png	(from https://lemkus.com/products/mehani-shorts-black)
11:18:38	169948/169948	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Nov%202023%2013:16:46%20GMT	https://lemkus.com/cdn/shop/files/2311049-1.png?v=1685781060	C:/My%20Web%20Sites/airforce1/lemkus.com/cdn/shop/files/2311049-118d8.png	(from https://lemkus.com/products/mehani-shorts-black)
11:18:38	188492/188492	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Nov%202023%2013:16:46%20GMT	https://lemkus.com/cdn/shop/files/2311049-2.png?v=1685781059	C:/My%20Web%20Sites/airforce1/lemkus.com/cdn/shop/files/2311049-2cb0b.png	(from https://lemkus.com/products/mehani-shorts-black)
11:18:39	195904/195904	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:0242ae0c6710841463e31c2f6674bc2a%22	https://lemkus.com/products/purdil-crew-black?variant=44393337389308	C:/My%20Web%20Sites/airforce1/lemkus.com/products/purdil-crew-blackfd6f.html	(from https://lemkus.com/products/mehani-shorts-black)
11:18:40	195894/195894	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:7f63ade6047d1dd469ba2d4d6f108082%22	https://lemkus.com/products/purdil-crew-black?variant=44393337422076	C:/My%20Web%20Sites/airforce1/lemkus.com/products/purdil-crew-blackc3dc.html	(from https://lemkus.com/products/mehani-shorts-black)
11:18:40	195894/195894	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:1abc26b5dba7da2adbdb9861b3639938%22	https://lemkus.com/products/purdil-crew-black?variant=44393337454844	C:/My%20Web%20Sites/airforce1/lemkus.com/products/purdil-crew-black6a45.html	(from https://lemkus.com/products/mehani-shorts-black)
11:18:42	195894/195894	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:6838e8952349f62d6b63166b7fca1076%22	https://lemkus.com/products/purdil-crew-black?variant=44393337487612	C:/My%20Web%20Sites/airforce1/lemkus.com/products/purdil-crew-blackadbb.html	(from https://lemkus.com/products/mehani-shorts-black)
11:18:46	195904/195904	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:f3950bc122efe1fdd5c3b20262c478ba%22	https://lemkus.com/products/purdil-crew-black?variant=44393337520380	C:/My%20Web%20Sites/airforce1/lemkus.com/products/purdil-crew-blackf879.html	(from https://lemkus.com/products/mehani-shorts-black)
11:18:50	1198/1198	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:4718dd9c1923aa30b9d9bf31cbfef143%22	https://lemkus.com/products/eswim-leek-green.oembed	C:/My%20Web%20Sites/airforce1/lemkus.com/products/eswim-leek-green.oembed	(from https://lemkus.com/products/eswim-leek-green)
11:18:58	1218/1218	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:c1980a22a4ae9331c64d9b1f339b5550%22	https://lemkus.com/products/eswim-purple-impression.oembed	C:/My%20Web%20Sites/airforce1/lemkus.com/products/eswim-purple-impression.oembed	(from https://lemkus.com/products/eswim-purple-impression)
11:19:02	1377/1377	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:c5eb7563b16a0749298dfd0cb1ded2ec%22	https://lemkus.com/products/air-force-1-07-low-w.oembed	C:/My%20Web%20Sites/airforce1/lemkus.com/products/air-force-1-07-low-w.oembed	(from https://lemkus.com/products/air-force-1-07-low-w)
11:19:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Nov%202023%2017:19:01%20GMT	http://lemkus.com/cdn/shop/files/FQ0709-100-3.png?v=1688471755	C:/My%20Web%20Sites/airforce1/lemkus.com/cdn/shop/files/FQ0709-100-3.10019f1.delayed	(from https://lemkus.com/products/air-force-1-07-low-w)
11:19:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Nov%202023%2017:19:02%20GMT	http://lemkus.com/cdn/shop/files/FQ0709-100-4.png?v=1688471755	C:/My%20Web%20Sites/airforce1/lemkus.com/cdn/shop/files/FQ0709-100-419f1.png	(from https://lemkus.com/products/air-force-1-07-low-w)
11:19:03	284117/284117	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Nov%202023%2017:19:01%20GMT	https://lemkus.com/cdn/shop/files/FQ0709-100-3.png?v=1688471755	C:/My%20Web%20Sites/airforce1/lemkus.com/cdn/shop/files/FQ0709-100-319f1.png	(from https://lemkus.com/products/air-force-1-07-low-w)
11:19:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Nov%202023%2017:19:03%20GMT	http://lemkus.com/cdn/shop/files/FQ0709-100-5.png?v=1688471755	C:/My%20Web%20Sites/airforce1/lemkus.com/cdn/shop/files/FQ0709-100-519f1.png	(from https://lemkus.com/products/air-force-1-07-low-w)
11:19:05	284090/284090	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Nov%202023%2017:19:03%20GMT	https://lemkus.com/cdn/shop/files/FQ0709-100-4.png?v=1688471755	C:/My%20Web%20Sites/airforce1/lemkus.com/cdn/shop/files/FQ0709-100-419f1.png	(from https://lemkus.com/products/air-force-1-07-low-w)
11:19:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Nov%202023%2017:19:05%20GMT	http://lemkus.com/cdn/shop/files/FQ0709-100-6.png?v=1688471755	C:/My%20Web%20Sites/airforce1/lemkus.com/cdn/shop/files/FQ0709-100-619f1.png	(from https://lemkus.com/products/air-force-1-07-low-w)
11:19:07	196937/196937	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Nov%202023%2017:19:05%20GMT	https://lemkus.com/cdn/shop/files/FQ0709-100-5.png?v=1688471755	C:/My%20Web%20Sites/airforce1/lemkus.com/cdn/shop/files/FQ0709-100-519f1.png	(from https://lemkus.com/products/air-force-1-07-low-w)
11:19:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Nov%202023%2017:19:07%20GMT	http://lemkus.com/cdn/shop/files/FQ0709-100-7.png?v=1688471755	C:/My%20Web%20Sites/airforce1/lemkus.com/cdn/shop/files/FQ0709-100-719f1.png	(from https://lemkus.com/products/air-force-1-07-low-w)
11:19:09	752122/752122	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Nov%202023%2017:19:07%20GMT	https://lemkus.com/cdn/shop/files/FQ0709-100-6.png?v=1688471755	C:/My%20Web%20Sites/airforce1/lemkus.com/cdn/shop/files/FQ0709-100-619f1.png	(from https://lemkus.com/products/air-force-1-07-low-w)
11:19:13	339887/339887	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Nov%202023%2017:19:08%20GMT	https://lemkus.com/cdn/shop/files/FQ0709-100-7.png?v=1688471755	C:/My%20Web%20Sites/airforce1/lemkus.com/cdn/shop/files/FQ0709-100-719f1.png	(from https://lemkus.com/products/air-force-1-07-low-w)
11:19:14	1111/1111	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:c19105463cbae31c2c0aa1b70228c01a%22	https://lemkus.com/products/paislee-t-shirt-white.oembed	C:/My%20Web%20Sites/airforce1/lemkus.com/products/paislee-t-shirt-white.oembed	(from https://lemkus.com/products/paislee-t-shirt-white)
11:19:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Nov%202023%2017:19:13%20GMT	http://lemkus.com/cdn/shop/files/2311145-2.png?v=1686561598	C:/My%20Web%20Sites/airforce1/lemkus.com/cdn/shop/files/2311145-203c9.png	(from https://lemkus.com/products/paislee-t-shirt-white)
11:19:16	26293/26293	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Nov%202023%2017:19:14%20GMT	https://lemkus.com/cdn/shop/files/2311145-2.png?v=1686561598	C:/My%20Web%20Sites/airforce1/lemkus.com/cdn/shop/files/2311145-203c9.png	(from https://lemkus.com/products/paislee-t-shirt-white)
11:19:28	1116/1116	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:67147723c47d21eee41436bdebec3a9b%22	https://lemkus.com/products/purdil-crew-black.oembed	C:/My%20Web%20Sites/airforce1/lemkus.com/products/purdil-crew-black.oembed	(from https://lemkus.com/products/purdil-crew-black)
